gene	log2fc	p
Dele1	0.544579867805736	1
Mcee	0.544925382126845	0.0164606784572732
Slc25a17	0.545109200059294	0.205625863579165
Sec31a	0.54519040316859	0.0226088862036598
Endog	0.545301035049391	0.574345373434131
Abcb7	0.545530781851516	0.346479856913696
Drap1	0.545643758662097	0.0132206552744986
Vdac3	0.545674355025825	0.000414394898204938
Ppp2r1a	0.545787200189925	0.0353513925077849
Rad23a	0.545856024493005	0.022883068897717
Mtrex	0.546160037778482	0.172208891172613
Orai3	0.546160037778482	0.428206746110974
Tmem109	0.546232965620824	0.0978599048501245
9530068E07Rik	0.546272013488013	0.047559516544232
Taf3	0.54686602998288	0.221855532519902
Cetn2	0.547200567964876	0.474889726367092
Nr2c2	0.547200567964876	0.578276611758641
Ceacam10	0.547200567964876	1
Plekha4	0.547200567964876	1
Pomc	0.547200567964876	1
P3h1	0.547200567964876	1
Mdfic	0.547306170939771	0.00299136662726024
Immt	0.547583364157159	0.00515218688462952
Dbndd2	0.547717015094383	0.181009002527676
Commd1	0.547985464054355	0.00395622470018891
Specc1	0.548284893488207	0.110868208058178
5031439G07Rik	0.548309784921726	0.00448559248189854
Slc35b2	0.548486965768237	0.0826796089297749
Orc2	0.548486965768237	0.519500312754381
Fgfr2	0.548486965768237	0.798884289651388
Atg10	0.548486965768237	0.825392277920656
Ftsj1	0.548486965768237	0.847840332121302
Ncapd3	0.548781603784354	1
Lrch3	0.548877633007991	0.0613757665403685
Shc1	0.548986081857245	0.418136456300141
Blvra	0.549004023705419	2.03555919201255e-05
Tmem138	0.549251307529633	1
Hmces	0.549527871326296	0.546595066817928
Psmc3	0.549609074435588	0.000376813014096074
Tent4b	0.549609074435588	0.698538038069327
Nop10	0.549987188719212	0.0005985260333294
Pes1	0.550026186274008	0.0160319377329349
Abi2	0.550118051347165	0.997903675053038
H2-Ab1	0.55020808952981	9.79226704708714e-06
Rpl12	0.550387437033853	3.48873714972851e-10
Eif4h	0.550477077435949	0.00263979926211581
Mtfr1l	0.550498158065444	0.165992078571591
Slamf6	0.550596477828387	1
Mettl16	0.550763408119679	0.414993085738239
Ap4s1	0.550811821517251	0.225665378168076
Elob	0.550852547969466	0
Ticam1	0.550899788045178	0.944276325722455
Tarbp2	0.551472058993137	0.475389091477985
Camk1d	0.55214573269415	2.97419873605974e-09
Otulinl	0.552253795691159	0.0100363069952508
Nisch	0.552253795691159	0.0315236134075346
Gpatch11	0.552253795691159	0.0413094495919196
Klc1	0.552253795691159	0.450908293776271
Ift43	0.552253795691159	1
2700062C07Rik	0.552253795691159	1
Spout1	0.552253795691159	1
Zfp935	0.552253795691159	1
Dolk	0.552253795691159	1
Gm47469	0.552253795691159	1
Cul7	0.552253795691159	1
Cdc42bpa	0.552253795691159	1
Creg2	0.552253795691159	1
Zfp746	0.552253795691159	1
Eif4g2	0.552320128022522	1.06725869167908e-09
Anapc11	0.552496082204601	9.92881422301259e-05
Phactr2	0.552800374610708	0.275317862462089
Pde2a	0.55295600794201	0.394620526850791
Ganab	0.553029646767073	0.299558322957423
Ube3b	0.553029646767073	0.357707453283358
Pgrmc1	0.5531744690095	0.0265495737071478
Atg4b	0.553235554858607	0.146573591304098
Abcf2	0.553305322735439	0.25203959178139
Rnf144b	0.553590243253975	0.243683680381436
Rps29	0.553689007247904	1.52596995563519e-14
Gdi2	0.553854200318601	8.52504022930134e-09
Pikfyve	0.553884881270084	0.0760718446563009
Cd99l2	0.553884881270084	0.577436432440356
Dis3l	0.553884881270084	1
Cnih1	0.554086953550108	0.109658122487311
Eef1akmt2	0.554086953550108	0.6255915521707
Rpl37	0.554201761001967	1.67125065689087e-13
Mitf	0.554346174652394	0.0143178928615081
Dym	0.554346174652394	0.465811401211189
Fkbp5	0.55461306856508	0.0956833385742853
Vps29	0.554823012314757	6.33128020164528e-07
Scpep1	0.554832339792933	0.000481187082645475
Dnajc30	0.55495800461953	0.124391482391034
Scyl3	0.55517127907345	0.49902550336902
Srpk1	0.555612807781073	0.0112571198269922
Suclg1	0.555649515243475	0.0095397805929421
Gtf3c5	0.555887790158896	1
Ptger4	0.55631527646976	0.514597133947336
Hsbp1	0.556344440382975	6.26071703402991e-06
Rplp1	0.556565689932843	5.02407477556781e-11
Cog4	0.557070811988936	0.346691248706852
Ddx49	0.557070811988936	0.468198290873687
Gm57093	0.557070811988936	0.969219579766681
2510046G10Rik	0.557070811988936	1
Jade2	0.557070811988936	1
Gm31683	0.557070811988936	1
Cip2a	0.557070811988936	1
Gm53066	0.557070811988936	1
Rpl14	0.55708989513046	4.47463222030819e-11
Pign	0.557657154220487	0.54976667174235
Foxred1	0.558007322921456	0.97215206162303
Snx3	0.558249243780723	0
Bysl	0.558406022672752	1
Ikzf5	0.558406022672752	1
Emp3	0.558571679679882	5.64494149001892e-14
Rab4b	0.558680064850588	0.000133370057951608
Akr1b10	0.558767102649831	0.366166410703746
Lxn	0.558767102649831	0.447629754760442
Psap	0.558904876134235	4.72690830645432e-11
Srebf1	0.558935160782803	0.733237274750558
Prpf3	0.559032328322218	0.236662259236884
Sgsm2	0.55939586493518	1
Emp1	0.559478236401177	1.41644020928634e-06
Cnot1	0.559695179260089	0.0236507444721545
Mea1	0.559882170541889	0.000666208398315696
Serpinb9	0.559924809044082	0.955535098258537
Pbdc1	0.560020678734843	0.00917625515021074
Srd5a3	0.560417448639411	0.0414953418381109
Tnfrsf13b	0.560435046022307	0.153944166356879
Myof	0.560492919341648	0.0020947925457911
Mrps12	0.560511946693463	0.0259084447713247
Uba2	0.560625709165561	0.0276468591752019
Smim10l1	0.560625709165561	0.116510648416251
Eif3c	0.560705823813425	3.62932943827116e-07
Tnfrsf26	0.560765295546671	1
Gm55594	0.560765295546671	1
Nxt2	0.560765295546671	1
Rhbdd3	0.560765295546671	1
Emg1	0.560923615990272	0.000647396801926924
Ktn1	0.560940624591172	0.0439022229265299
Ngrn	0.561104713273427	0.696183434286616
Atosb	0.56125860895237	0.273360933760884
Slc26a11	0.56125860895237	0.597290891541472
BC029722	0.561403232784965	0.144822648685018
Ndufa9	0.561453686370128	0.00808194148750966
Ost4	0.561487980048526	0
Polr2k	0.561487980048526	0.00345866119856037
Cox6a1	0.561497364032932	1.52596995563519e-14
Eaf1	0.561512805947276	0.1312464088339
Ndufb7	0.561617340733746	1.20940141284899e-07
Dst	0.561667826099025	0.30488622137136
Sf3a3	0.561772236813085	0.033175513236514
Eif2ak1	0.561789157837959	0.0898760580988107
Bend4	0.561847343929272	0.411476519139
Cx3cr1	0.561847343929272	0.555298085493727
Slc25a39	0.561858791391462	0.00117340890357635
Pcsk7	0.562562150979956	0.0352665084300473
Erich1	0.562562150979956	0.504591561527422
Lrp12	0.562562150979956	0.771591285409859
Psme3	0.562885347421044	0.0675656823249494
Gclm	0.562980202284216	0.00012468137025579
Pigv	0.563448381759646	0.733237274750558
Gm56555	0.563448381759646	0.852808525983952
Akr1a1	0.563522665747476	0
Cdk5	0.563533720557163	0.179748985496186
Hmga1b	0.563688690753436	0.895070751790183
Ndst2	0.563888496174558	0.733237274750558
Zfyve21	0.563888496174558	0.832407278938946
Eprs	0.564003985691185	0.00345036022541144
Cdadc1	0.564617621042283	0.345125386428067
Actr1b	0.564617621042283	0.346086877083344
4933434E20Rik	0.564881404018905	0.0654422666829813
Ccdc32	0.564980137596887	0.317981541098031
Ola1	0.565076274691313	0.00161995199802155
Mtmr12	0.565100675246761	0.413678480781146
Canx	0.565177302838741	3.38597638126108e-07
Mrps17	0.565298880702966	0.002657909741939
Atp6v1c1	0.565724435488608	0.00409146888823882
Tmem106a	0.565871364406224	3.2001422321214e-05
Rpa3	0.566059595216182	0.105273216539986
Nelfa	0.566059595216182	0.56816012017688
Unk	0.566059595216182	0.654893174020836
Hmgxb3	0.566059595216182	0.670414183171185
Dmap1	0.566059595216182	0.780725549337289
Kitl	0.566059595216182	0.965899704620888
Gm26698	0.566059595216182	1
Gm10101	0.566059595216182	1
Cdc42bpg	0.566059595216182	1
Gm26759	0.566059595216182	1
Pusl1	0.566059595216182	1
Lrrc8a	0.566059595216182	1
Chml	0.566059595216182	1
Gm56861	0.566059595216182	1
Gm46620	0.566059595216182	1
Dsn1	0.566059595216182	1
Ttll3	0.566059595216182	1
M1ap	0.566059595216182	1
4930537H20Rik	0.566059595216182	1
Zfp775	0.566059595216182	1
Zbtb8a	0.566059595216182	1
Gm37401	0.566059595216182	1
Niban3	0.566059595216182	1
B230322F03Rik	0.566059595216182	1
Gm2895	0.566059595216182	1
Gm13840	0.566059595216182	1
Anxa9	0.566059595216182	1
Mettl27	0.566059595216182	1
Tctn1	0.566059595216182	1
Cers4	0.566059595216182	1
Amacr	0.566059595216182	1
Gm11508	0.566059595216182	1
Gm12359	0.566059595216182	1
Gm26861	0.566059595216182	1
Gm57005	0.566059595216182	1
Rbp2	0.566059595216182	1
Gm17690	0.566059595216182	1
Pcdh19	0.566059595216182	1
Psmd10	0.566735172395889	0.0302876801982982
Srebf2	0.566943870475795	0.10537745050214
Ppdpf	0.566991869911562	0.00692583010349347
Polr1f	0.567064607476188	0.0031066030096633
Cyb5r3	0.567223528349818	0.00380358238360301
Tbc1d9b	0.567278602505347	0.142400077119759
Mak16	0.567308141413443	0.0230727458700863
Prdx2	0.567388655688703	4.79617169124379e-06
Vps72	0.567480269915812	0.00810437665222396
Ube2q2	0.567520552344469	0.150083540315584
Ltn1	0.567563185806574	0.385160406822727
Zcchc24	0.567563185806574	0.705744157622662
Tspyl2	0.567656380150515	0.592750589102846
Cltb	0.567790483295301	0.0206901126851252
Exosc8	0.567840334023907	0.0394527199168977
Pttg1	0.568182767109162	0.0877590254308051
Rbmx	0.568482257483043	0.372099830862489
Aqr	0.568601789778637	0.130319837221077
Idh3b	0.568633538880017	0.000974601354886603
Swi5	0.568733729514512	1.72978750882546e-05
Ncbp2	0.568780806411312	0.124627047999727
Tmem19	0.569043453655011	0.625225671568914
Ndufb2	0.569226874294871	0.00136748050226764
Nemp1	0.569226874294871	0.798590298970466
Bag1	0.569297114322191	8.70221954717965e-06
Acox1	0.569362217889028	0.0553984733093177
Hmox1	0.569386945494344	0.000486951255400495
Tmem63b	0.569434321996847	0.553425458539877
Ciita	0.569670848768567	0.330950439603893
Zfyve19	0.569670848768567	1
Dusp4	0.569670848768567	1
Bccip	0.569821514012382	0.0136928281450887
Clptm1l	0.569821514012382	0.018398301274389
Rrp36	0.569943029703413	0.216657690150066
Mtmr9	0.569943029703413	0.361865179851993
Ppm1h	0.570745748886011	0.0115260545850929
Stk25	0.57077172256551	0.485433944331839
Nt5m	0.57107766998281	0.579381167732478
Nop9	0.571334537256865	0.533976773215408
Pold3	0.571426104966	0.0492546869268849
Tcp11l1	0.57147309140255	0.0170401162834835
Fmc1	0.571534725282339	0.0283827932544037
Cox5b	0.571553257605675	0
8030462N17Rik	0.571619120558091	0.890836295201956
Slc39a13	0.571826538435069	0.326545586646646
Elovl5	0.571888674018386	0.205564854687675
Chchd3	0.571962053655994	0.00794987278018335
Clns1a	0.572128431166103	0.0168893489645162
Uros	0.572291548927697	1
Invs	0.572291548927697	1
Rfx5	0.572291548927697	1
Dok2	0.572608381045126	2.67782950923832e-05
Zdhhc6	0.572692687548631	0.507346758026455
Ubap2l	0.572814430296498	0.000327787714219448
Ino80e	0.572838127847245	0.0681148397466474
Tubb4b	0.572990089124799	0.000303878183218216
Tgfbr2	0.573029150031032	0.032804535589077
H2-Aa	0.573190262094341	1.08977735079735e-09
Eif2s2	0.573315411218987	5.70873537622732e-06
Ndufb6	0.573360504598611	8.93935644078454e-06
Lzic	0.573672779326062	0.46236976173793
Naa38	0.573786957240799	0.0313166767683512
Ndufb8	0.57380374887278	0
Ezh2	0.574025905026247	0.151177426627543
Psma6	0.574096914281608	2.12999842174851e-07
Lsm4	0.574203669871477	0.000252410764679864
Atxn10	0.574280102021152	0.0112530099975477
Mtmr10	0.574280102021152	0.199698358978958
Bphl	0.574280102021152	0.99788294853699
Nipsnap1	0.574280102021152	1
2810408I11Rik	0.574280102021152	1
Snrpa	0.574401087810227	0.00451593222675839
Npm1	0.574649931789458	5.97209150819047e-13
Yif1a	0.574947398536698	0.0219132034848644
Rab3gap1	0.575175074159586	0.0429951894312141
Snx9	0.575430118057254	0.00547618984729137
Sf3b4	0.575582369334689	0.0235201518660506
Naa15	0.575840616008774	0.00727142005482125
Slc39a9	0.575840616008774	0.768132338866549
Wdcp	0.575840616008774	1
Sergef	0.576113259880112	0.527820218822867
Gcn1	0.576113259880112	0.598969175361169
Lamtor1	0.576142846038346	3.57579124750416e-06
Pwwp3a	0.576501341937836	1
Mrps11	0.576610998384581	0.0935944827231985
Lats1	0.576706839415699	0.31282085507672
Map3k3	0.576866350172771	0.125860610339405
Mmp13	0.576866350172771	0.97215206162303
Zfp871	0.57699375733856	0.106688597059371
Akt1	0.577097866668633	0.0536965489185337
B230307C23Rik	0.577639114111074	0.150740097522988
Cd302	0.577732179202119	0.00155308059304029
Psmd11	0.577918679084501	8.71750325945173e-05
Sfi1	0.578132427516763	0.257579978980177
Msto1	0.578132427516763	0.456956599942437
Hdac6	0.578132427516763	1
Rarres1	0.578132427516763	1
D130020L05Rik	0.578132427516763	1
Arhgap35	0.578132427516763	1
Fam83f	0.578132427516763	1
Lzts2	0.578132427516763	1
Uhrf2	0.578437727494811	0.097650224843557
Rexo4	0.578669644071432	0.204116867284757
Itga5	0.578687203543932	0.0166639386508589
ENSMUSG00000095041	0.578795583143648	0.370418435542563
Bcas2	0.578883635573766	0.00111575875735764
Psmd7	0.578951617000554	6.22698693075214e-05
Fkbp2	0.578970148458262	3.39609960743626e-05
Scnm1	0.578998650923687	0.616758746753443
Kpna6	0.578998650923687	0.796220530210923
Antkmt	0.579026013820267	0.000857935047133412
Mrps14	0.579107191562926	7.87380369302733e-06
Hdac9	0.579155252827873	0.402670212095068
Hscb	0.579256897597759	0.388064304073729
Mta2	0.579295422372879	0.0804537952331298
Etfdh	0.579535827472651	0.390231080795732
Rrp1	0.579636259231447	0.000207877787921925
Plin3	0.579734532113261	0.069529974083195
Trmt11	0.579734532113261	1
Esrra	0.579734532113261	1
Itgb1	0.579930350917888	3.44446414122203e-08
Map3k4	0.579998786174058	0.500793242856964
Man1a2	0.580107369701825	0.0612209098495473
Arrb2	0.580367431900068	4.2176173968062e-08
Acyp1	0.580367431900068	0.741492136138981
Tmem69	0.580367431900068	1
Arhgap18	0.580459355506517	0.0320001388513253
AI467606	0.580706371180588	0.444214588151271
Dync1h1	0.581110450821676	0.00482899223292416
Adss	0.581117970008205	0.032090276554734
Gga3	0.581166487606391	0.731861751476637
Nacc1	0.58130842228514	0.660443433894756
Zmat5	0.581826911074505	0.00826821102124669
Mfsd8	0.581826911074505	0.892810172846016
Cr1l	0.58207191320482	0.00966758336128084
Arhgap25	0.582239522271626	0.0654422666829813
H2-Ea	0.582265901645159	2.67173225671152e-09
Snhg1	0.582300236223394	0.00360665600890171
Ezh1	0.582381900518119	0.542021963749565
9130401M01Rik	0.582454033466854	0.133722948114824
Ubap2	0.582547718004757	0.251086045483592
Nde1	0.582547718004757	0.733237274750558
Wls	0.58260590409607	0.0268976866865599
Atp6v0a1	0.582727001594007	0.0371345983021276
Pkp4	0.583133108575127	0.676054884111449
H2ac20	0.583617966600496	0.105273216539986
9030025P20Rik	0.583617966600496	1
Ckap4	0.583747594619884	0.0402479017679292
Traf7	0.584100150776403	0.198633344426079
Eif4e	0.584545166061368	0.000199216470666192
Dennd2d	0.58467527338353	1
Zfp703	0.584777741158777	0.0951371005995643
Gpr171	0.584937605421875	0.527289688192735
Psmg3	0.585373070273019	0.167733420891437
Zfat	0.585373070273019	0.725192940898648
Mis18a	0.585373070273019	0.832163755326814
Prkab2	0.585373070273019	1
P2rx4	0.585459901151225	0.000908769144864398
Fam91a1	0.585639964185705	0.0354906522484606
Utp6	0.585639964185705	0.617753442665855
Cetn3	0.585868076296366	0.012667237421404
Hnrnpul2	0.585959152653896	0.00165621743450347
Itfg1	0.586065287019237	0.0955834995951578
Aco2	0.586360259710564	0.00368062509632855
Arl6ip4	0.586368577616524	0.00466355300531366
Hspd1	0.586412657172359	7.61758424675403e-05
Mrpl40	0.586417308259177	0.0054571531927354
Irf3	0.586681205832274	0.0675656823249494
Tsc22d3	0.586938324892105	0.00015865850640051
Paxbp1	0.586938324892105	0.152055870570746
Nup214	0.587044620345523	0.00451593222675839
Atp5j	0.587057050567264	1.52596995563519e-14
Mcmbp	0.587161393317889	0.0598781358314315
Tomm20	0.587214861122618	6.35184227855766e-10
Fnta	0.587477012448636	0.122621311441516
Vps13d	0.587556530446831	0.0393571435409464
Stxbp6	0.587592756765826	0.249467085420915
Mtch1	0.587626898949472	0.00629860855486364
Dhps	0.588188282062209	0.0453287716587308
Fgd4	0.588333224229842	0.0118093431940499
Rpn2	0.588445056142261	0.00429086662051592
Ncln	0.58877967171627	0.216348000871586
Ranbp3	0.58877967171627	0.424908280066079
Sass6	0.58877967171627	0.478413833142986
Bcl2l12	0.58877967171627	0.495972354961981
Ivd	0.58877967171627	0.51416048989383
Prdm4	0.58877967171627	0.796926189814537
Supt3	0.58877967171627	0.829047617597593
Tbc1d22b	0.58877967171627	0.85721557562997
Zfp260	0.58877967171627	1
Ears2	0.58877967171627	1
Tshz1	0.58877967171627	1
Tns4	0.58877967171627	1
Zfp141	0.58877967171627	1
Foxd2os	0.58877967171627	1
Nlrc3	0.58877967171627	1
Il1rl1	0.58877967171627	1
2900060B14Rik	0.58877967171627	1
Gm38843	0.58877967171627	1
Cxcr3	0.58877967171627	1
Eri2	0.58877967171627	1
Pxdc1	0.58877967171627	1
Gm26787	0.58877967171627	1
Gm10522	0.58877967171627	1
Asah1	0.589029770536506	0.000228069478969456
Slc38a9	0.58977566418999	0.207773134368637
Unc119	0.590022838566906	0.153250601353855
Rbck1	0.590307141462863	0.171137200404111
Serinc3	0.590320189792056	2.6604216548707e-06
Pja1	0.590977227420516	0.773594501715318
Eif3g	0.591018143912269	0.0020120424880231
Rif1	0.591807364413837	0.699375049249021
Atp5g2	0.591835064956404	0
Fen1	0.59205480374913	0.106876101781632
Kdm2b	0.59205480374913	0.381041975359229
Acvr1	0.59205480374913	1
Lamp1	0.592155844515749	0
Slc35a3	0.592243527019841	0.44742124847947
Rab21	0.592694721719652	0.0762283535078941
Phtf2	0.592694721719652	0.296472309790696
Acyp2	0.592694721719652	0.766509819754252
Tmem126b	0.593118607440607	0.773594501715318
Gars	0.593281063951212	0.144911514095939
Scly	0.593281063951212	0.497645917545666
Tcof1	0.593404757100073	0.00287771681846157
Nelfe	0.593420058608178	0.0775938403891304
Lmf2	0.593645426888085	1
Opa1	0.594317855257702	0.101504884024442
Kif13a	0.594317855257702	0.555435207987922
Brf2	0.594317855257702	0.971299923826271
Zbtb32	0.594317855257702	1
Ctu2	0.594728938047456	0.357316642871336
Aasdhppt	0.594728938047456	0.580355693755877
Psmc5	0.594976620128	0.00015865850640051
Tsn	0.595038662187957	0.000271891265308711
Pelp1	0.595205940875707	0.577545527403608
Ess2	0.595205940875707	0.938025497165594
Smad5	0.595205940875707	0.967351905130033
Spata5l1	0.595205940875707	1
Exoc3l4	0.595205940875707	1
Tbc1d32	0.595205940875707	1
Dok1	0.595443401997282	0.0169163412984278
Snhg6	0.595766102032374	0.121476240287545
Cep290	0.595975173120475	0.605858500156242
Mrm1	0.596433244259706	0.940843362924596
Iqce	0.596433244259706	1
Jag1	0.596433244259706	1
Prkcsh	0.596568473677334	0.148611968679904
Dhx29	0.596647915049611	0.342686960494723
Oat	0.596737193495187	0.0107057166626154
Cpne2	0.596737193495187	0.0137833650078235
Hspa9	0.596953603161967	0.000391597722355813
Snhg4	0.596953603161967	0.762808620921956
Ipo5	0.597160812503924	0.0658646263685501
Mrps36	0.597208293786847	0.0020058052157459
Mzt1	0.597642240426063	0.438427741355023
Reps1	0.597908461255527	0.227809255463201
Trmt112	0.59824000096534	1.56947209682545e-07
Tafazzin	0.59824000096534	0.0965054101805056
Shprh	0.59824000096534	0.693937853582855
Chd1l	0.59824000096534	0.994705519635382
Enpp4	0.59824000096534	1
Chchd1	0.598369361650555	8.92565700506106e-05
Slc9a8	0.598833336380193	0.144334243571476
Cd74	0.599318646559737	3.19850953383269e-09
Cdpf1	0.599506078309331	0.391553692319766
Dnajc24	0.599847908672468	0.303446373826523
Aamp	0.599939689004643	0.00344010582212222
Rabggtb	0.600006927139526	0.0115041836342029
Ccs	0.600006927139526	0.0265698331111136
Gm2000	0.600006927139526	0.0793357827328089
Eif3i	0.600094984944102	1.64429537093062e-06
Daglb	0.6002008507961	0.0144542928704225
Psmc2	0.600595421963464	0.000628930326951521
